

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:16:56PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
144	SDSS J083631.94+483359.5	129.13309 	  48.56655 	G	603294	 2.012373 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
145	SDSS J083642.23+081809.9	129.17596 	   8.30278 	G	665257	 2.219057 	SPEC	20.7g	  0.000	2	0	15	2	1	4	0
146	SDSS J083654.17+512355.7	129.22573 	  51.39881 	G	884469	 2.950272 	SPEC	21.6g	  0.000	0	0	15	2	1	4	0
147	SDSS J083721.33+081834.1	129.33888 	   8.30950 	G	733078	 2.445286 	SPEC	20.8g	  0.000	2	0	15	2	1	4	0
148	SDSS J083726.37+263208.5	129.35989 	  26.53571 	G	846310	 2.822987 	SPEC	21.6g	  0.000	1	0	15	2	1	4	0
149	SDSS J083730.26+480313.7	129.37611 	  48.05382 	G	612487	 2.043037 	SPEC	21.6g	  0.000	0	0	15	2	1	4	0
150	SDSS J083732.85+050427.7	129.38689 	   5.07437 	G	656756	 2.190702 	SPEC	21.5g	  0.000	4	0	15	4	3	4	0
151	SDSS J083749.32+560233.7	129.45554 	  56.04270 	G	640932	 2.137920 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
152	SDSS J083904.58+163734.5	129.76911 	  16.62627 	G	886137	 2.955833 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
153	SDSS J083941.13+093351.2	129.92140 	   9.56424 	G	667959	 2.228072 	SPEC	21.5g	  0.000	2	0	15	2	1	4	0
154	SDSS J084001.39+245854.1	130.00580 	  24.98171 	G	639015	 2.131525 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
155	SDSS J084042.16+490402.4	130.17569 	  49.06734 	G	736448	 2.456525 	SPEC	18.8g	  0.000	0	0	15	2	1	4	0
156	SDSS J084045.86+163500.7	130.19112 	  16.58355 	G	601869	 2.007617 	SPEC	22.0g	  0.000	0	0	15	2	1	3	0
157	SDSS J084054.44+384841.8	130.22685 	  38.81163 	G	646077	 2.155081 	SPEC	21.9g	  0.000	3	0	15	2	1	3	0
158	SDSS J084115.33+112303.4	130.31391 	  11.38429 	G	663538	 2.213323 	SPEC	21.3g	  0.000	2	0	15	2	1	4	0
159	SDSS J084124.53+301916.2	130.35223 	  30.32119 	G	844778	 2.817876 	SPEC	21.8g	  0.000	2	0	15	2	1	4	0
160	SDSS J084138.51+173613.0	130.41047 	  17.60364 	G	664602	 2.216873 	SPEC	21.9g	  0.000	0	0	15	2	1	4	0
161	SDSS J084423.86+004444.9	131.09944 	   0.74583 	G	708836	 2.364421 	SPEC	20.9g	  0.000	5	0	15	4	3	4	0
162	SDSS J084427.57+334933.9	131.11490 	  33.82609 	G	752399	 2.509731 	SPEC	20.9g	  0.000	0	0	15	2	1	4	0
163	SDSS J084628.45+123334.9	131.61855 	  12.55970 	G	841128	 2.805700 	SPEC	21.5g	  0.000	2	0	15	2	1	4	0
164	SDSS J084723.07+260823.0	131.84616 	  26.13973 	G	738289	 2.462667 	SPEC	22.0g	  0.000	1	0	15	2	1	4	0
165	SDSS J084741.98+205838.7	131.92495 	  20.97743 	G	675048	 2.251718 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
166	SDSS J084826.56+221836.8	132.11068 	  22.31024 	G	802912	 2.678225 	SPEC	21.6g	  0.000	0	0	15	2	1	4	0
167	SDSS J085054.85+272729.0	132.72857 	  27.45807 	G	606919	 2.024463 	SPEC	21.9g	  0.000	0	0	15	2	1	4	0
